id,title,revenue,vote_average,imdb_id,original_title,overview,popularity,poster_path,genres,keywords
1051896,Arcadian,859453,6.1,tt22939186,Arcadian,"In the near future, on a decimated Earth, Paul and his twin sons face terror at night when ferocious creatures awaken. When Paul is nearly killed, the boys come up with a plan for survival, using everything their father taught them to keep him alive.",69.158,/h4T8Xeydkw53h9uIbulYsss25UF.jpg,"Action, Horror, Thriller, Science Fiction","monster, survival, fear, family, isolated farmhouse, calm, relaxed, post apocalypse, anxiety, science fiction, post-apocalyptic"
1064213,Anora,33516549,7.058,tt28607951,Anora,"A young sex worker from Brooklyn gets her chance at a Cinderella story when she meets and impulsively marries the son of an oligarch. Once the news reaches Russia, her fairytale is threatened as his parents set out to get the marriage annulled.",68.891,/7MrgIUeq0DD2iF7GR6wqJfYZNeC.jpg,"Drama, Comedy, Romance","new year's eve, new york city, marriage, boardwalk, baptism, strip club, coney island, female protagonist, mansion, class differences, las vegas, lap dance, home invasion, drunk, brooklyn, new york city, screwball comedy, new york subway, immaturity, city hall, exotic dancer, sex worker, meddling parents, annulment, strip show, russian oligarch, sex, party, vegas wedding, romantic dramedy, hilarious, cinderella story, compassionate, female nudity, brighton beach"
1252377,La Dolce Villa,0,6.514,tt31519456,La Dolce Villa,"When his daughter decides to buy a crumbling Tuscan villa, Eric rushes to Italy to talk her out of it — and instead finds beauty, romance and new purpose.",40.558,/sEma5RN8aZ5Yu2Dkefyn5ULdlc1.jpg,"Romance, Comedy","villa, italy, romcom, admiring"
1196470,Survive,0,5.96,tt27032708,Оцеляване,A couple celebrates their son’s birthday in the middle of the ocean on their boat. A violent storm hits and it brings up hungry creatures from the depths and they fight for their survival.,67.258,/59nsfU5hMG3puDZIGzZzJ1yW8FN.jpg,"Science Fiction, Thriller, Adventure, Action",
1122418,This Time Next Year,99296,6.209,tt16301164,This Time Next Year,"Minnie and Quinn were both born in London on New Year’s Day, in the same hospital, one minute apart. Thirty years later — and very different people — they find themselves thrown together again in the same city on New Year’s Eve.",40.085,/ckLPzRl9ZDHzNt4tDjkTGUyCYg7.jpg,"Romance, Comedy","london, england, based on novel or book, romantic comedy"
929204,Wallace & Gromit: Vengeance Most Fowl,191452,7.6,tt17163970,Wallace & Gromit: Vengeance Most Fowl,"Gromit’s concern that Wallace is becoming too dependent on his inventions proves justified, when Wallace invents a “smart” gnome that seems to develop a mind of its own. When it emerges that a vengeful figure from the past might be masterminding things, it falls to Gromit to battle sinister forces and save his master… or Wallace may never be able to invent again!",39.689,/6BxK38ehxuX2dJmZIMpJcVNbYks.jpg,"Animation, Comedy, Family, Adventure","inventor, human animal relationship, penguin, anthropomorphism, revenge, stop motion, robot, dog, jewel heist, gnome"
980477,Ne Zha 2,1874500000,7.9,tt34956443,哪吒之魔童闹海,"After the Tribulation, although the souls of Ne Zha and Ao Bing were preserved, their physical bodies would soon be completely destroyed. Tai Yi Zhen Ren plans to use the Seven Colored Lotus to reshape their physical forms. But in the process of reshaping, they encounter numerous difficulties. Where will the fate of Ne Zha and Ao Bing go?",109.483,/293Mo4GWf7Tl0TfAr5NFghqeMy7.jpg,"Animation, Fantasy, Adventure","based on myths, legends or folklore, 3d animation, nezha, chinese mythology, donghua, excited"
634649,Spider-Man: No Way Home,1921847111,7.949,tt10872600,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",39.216,/1g0dhYtq4irTY1GPXvft6k4YLjm.jpg,"Action, Adventure, Science Fiction","new york city, hero, showdown, magic, loss of loved one, secret identity, superhero, villain, portal, sequel, vigilante, superhero team, masked vigilante, spider web, alternative reality, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe (mcu), fight for justice, teen superhero, superhero teamup, returning hero, crossover, teamwork, admiring"
1361622,Honeymoon Crasher,0,5.313,tt35300972,Lune de miel avec ma mère,"When his fiancée dumps him at the altar for her ex, a young man is left with no alternative but to go on his romantic honeymoon with his mother.",63.971,/7mrmqaoFKx61MzyYzaI4sO6VLuc.jpg,Comedy,absurd
402431,Wicked,727842085,6.899,tt1262426,Wicked,"In the land of Oz, ostracized and misunderstood green-skinned Elphaba is forced to share a room with the popular aristocrat Glinda at Shiz University, and the two's unlikely friendship is tested as they begin to fulfill their respective destinies as Glinda the Good and the Wicked Witch of the West.",102.397,/xDGbZ0JJ3mYaGKy4Nzd9Kph6M9L.jpg,"Drama, Romance, Fantasy","witch, dancing, based on novel or book, college, wish, musical, female friendship, bullying, based on play or musical, celebrity, prequel, singer, singing, corrupt politician, death in childbirth, fantasy world, wizard, gravity, discrimination, ostracism, woman in wheelchair, musical comedy, sister sister relationship, belonging, pathetic, fantasy, romantic fantasy, fantasy comedy, frustrated"
507241,The Killer's Game,5928351,6.435,tt0327785,The Killer's Game,"When top hitman Joe Flood is diagnosed with a terminal illness, he decides to take matters into his own hands – by taking a hit out on himself. But when the very hitmen he hired also target his ex-girlfriend, he must fend off an army of assassin colleagues and win back the love of his life before it's too late.",59.094,/4bKlTeOUr5AKrLky8mwWvlQqyVd.jpg,"Action, Comedy, Thriller","based on novel or book, hitman, terminal illness, action comedy, comedy thriller"
604685,Den of Thieves 2: Pantera,54586117,6.632,tt8008948,Den of Thieves 2: Pantera,"Big Nick is back on the hunt in Europe and closing in on Donnie, who is embroiled in the treacherous and unpredictable world of diamond thieves and the infamous Panther mafia, as they plot a massive heist of the world's largest diamond exchange.",34.976,/zLHq7fQA3xpck5UIHcRYgip5pQD.jpg,"Action, Crime, Thriller","diamond, ex-cop, heist, vengeance, crime, vibrant"
1084736,The Count of Monte Cristo,75360860,8.0,tt26446278,Le Comte de Monte-Cristo,"Edmond Dantes becomes the target of a sinister plot and is arrested on his wedding day for a crime he did not commit. After 14 years in the island prison of Château d’If, he manages a daring escape. Now rich beyond his dreams, he assumes the identity of the Count of Monte-Cristo and exacts his revenge on the three men who betrayed him.",34.901,/sAT1P3FGhtJ68anUyJScnMu8t1l.jpg,"Action, Adventure, Drama","based on novel or book, count, revenge, wrongful conviction, angry, suspenseful"
1000075,The Price of Money: A Largo Winch Adventure,0,6.161,tt23049322,Largo Winch : Le Prix de l'argent,"Largo Winch, devastated by the kidnapping of his son, realizes that if he finds those responsible for his bankruptcy, maybe he'll see his son again.",34.898,/myS41ZUmFvslkT8LeD2irAKxyrf.jpg,"Action, Adventure, Thriller","kidnapping, sequel"
1159311,My Hero Academia: You're Next,32224616,6.8,tt32176689,僕のヒーローアカデミア THE MOVIE ユアネクスト,"In a society devastated by the effects of an all-out war between heroes and villains, a mysterious giant fortress suddenly appears, engulfing towns and people one after another. Then, a man reminiscent of All Might, the 'symbol of peace', stands in front of Izuku and his friends...",34.777,/8rdB1wkheEMMqcY8qLAKjCMPcnZ.jpg,"Animation, Action, Adventure, Science Fiction","based on manga, super power, shounen, anime, teen superhero, based on tv series"
762441,A Quiet Place: Day One,261907653,6.7,tt13433802,A Quiet Place: Day One,"As New York City is invaded by alien creatures who hunt by sound, a woman named Sam fights to survive with her cat.",33.805,/hU42CRk14JuPEdqZG3AWmagiPAP.jpg,"Horror, Science Fiction, Thriller","monster, escape, cat, alien, prequel, survival, survivalist, fear, spin off, noise, silence, quiet, hopeful"
1182387,Armor,0,5.5,tt29252358,Armor,"Armored truck security guard James Brody is working with his son Casey transporting millions of dollars between banks when a team of thieves led by Rook orchestrate a takeover of their truck to seize the riches. Following a violent car chase, Rook soon has the armored truck surrounded and James and Casey find themselves cornered onto a decrepit bridge.",33.08,/pnXLFioDeftqjlCVlRmXvIdMsdP.jpg,"Action, Crime, Thriller, Drama","gold, bridge, alcoholism, heist, car accident, armored truck, father son relationship"
1066262,The Convert,692018,6.1,tt20113412,The Convert,"Munro, a soldier turned lay preacher, comes to New Zealand to minister to the first British colonists, but he is converted by the powerful chief Maianui to serve a different purpose.",18.947,/44frNIZUfL8kYhxOGHeBJsyXUbW.jpg,"Action, Drama","new zealand, maori, period piece, 1830s"
1208491,Zak & Wowo: The Legend of Lendarys,0,5.1,tt17494412,"Zak & Wowo, la légende de Lendarys","At the heart of an imaginary world populated by fantastical creatures and dangerous monsters, the 13 year-old Zak goes in search of his twin brother Kyle, who has disappeared mysteriously. Equipped with a magical jade stone whose superpowers he doesn't yet know how to control, he is joined by his grandmother NaïNaï and Indiana, a beautiful outlaw who can communicate with the world's fantastical creatures. But he is also flanked by Wowo, formerly a 3 meter-tall furry pachyderm, now turned into a tiny, cute and wacky furball by the magical jade stone.",18.732,/tgOq45Aijeup6mqEmOWGzYabaVQ.jpg,"Animation, Adventure, Fantasy",
588648,Dragonkeeper,6206231,7.6,tt7093904,Dragonkeeper,"Set in Han Imperial China, the plot follows the adventures of enslaved girl Ping with ancient dragon Long Danzi. Dragons had been banished from the kingdom. Ping, an orphan, finds one of the last remaining dragon eggs. Palace guards force Ping to run away in order to return the dragon egg to the ocean and save all dragons from extinction. Ping discovers that she is a true Dragonkeeper.",18.544,/ggZGnJLzO3BTu7ysuuIzou3Oex5.jpg,"Animation, Family, Action, Adventure, Fantasy","fantasy world, giant dragon, animation"
866398,The Beekeeper,152720535,7.3,tt15314262,The Beekeeper,One man's campaign for vengeance takes on national stakes after he is revealed to be a former operative of a powerful and clandestine organization known as Beekeepers.,30.812,/A7EByudX0eOzlkQ2FIbogzyazm2.jpg,"Crime, Action, Thriller","usa president, frantic, secret government agency, fbi agent, beekeepers, scammer, scam call center, retired assassin, amused, cliché, vibrant"
696506,Mickey 17,0,6.0,tt12299608,Mickey 17,"Mickey Barnes, an “expendable” employee, is sent on a human expedition to colonize the ice world Niflheim. After one iteration dies, a new body is regenerated with most of his memories intact. With one regeneration, though, things go very wrong.",29.525,/lrCcovGRcuv8Z1v3ae1ZH5Ird05.jpg,"Science Fiction, Comedy, Drama","based on novel or book, human cloning, black comedy"
717196,Niko: Beyond the Northern Lights,12907944,7.5,tt14813816,Niko ja Myrskyporojen arvoitus,"Niko the reindeer joins his father in Santa's Flying Forces, but when Santa's sleigh is stolen by an acquaintance, Niko must find it in time for Christmas.",29.341,/qqt2atvzPJJBvtAAHtwXKO11loQ.jpg,"Animation, Family, Fantasy","sequel, reindeer"
395817,The Thicket,0,6.4,tt4058618,The Thicket,"An innocent young man, Jack, goes on an epic quest to rescue his sister Lula after she has been kidnapped by the violent killer Cut Throat Bill and her gang. To save her, Jack enlists the help of a crafty bounty hunter named Reginald Jones, a grave-digging alcoholic son of an ex-slave, and a street-smart prostitute. The gang tracks Cut Throat Bill into the deadly no-man’s land known as The Big Thicket — a place where blood and chaos reign.",17.537,/ukqWWQrJRgJym6dsTt1x3EwR2Kp.jpg,"Crime, Thriller, Western","prostitute, bounty hunter, saloon, based on novel or book, winter, kidnapping, brothel, texas, outlaw gang, violence"
